Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
721729400,00000495,false,1,8,00,00,0A,0A,82,2D,EE,E4
721738800,00000130,false,1,8,16,80,27,7F,00,02,0D,80
721739100,00000140,false,1,8,EC,80,00,5B,20,00,0D,27
721748800,00000130,false,1,8,13,80,27,7F,00,02,0E,93
721749000,00000140,false,1,8,F1,80,00,5B,20,00,0E,5F
721758800,00000130,false,1,8,0A,80,21,7F,00,02,0F,D9
721759000,00000140,false,1,8,F2,80,00,5B,20,00,0F,A5
721768800,00000130,false,1,8,09,80,10,7F,00,02,00,C0
721769000,00000140,false,1,8,FE,80,00,5B,20,00,00,A5
721778800,00000130,false,1,8,11,80,07,7F,00,02,01,53
721779000,00000140,false,1,8,06,81,00,5B,20,00,01,85
721788800,00000130,false,1,8,0E,80,0D,7F,00,02,02,32
721789000,00000140,false,1,8,FA,80,00,5B,20,00,02,F6
721798800,00000130,false,1,8,11,80,25,7F,00,02,03,7C
721799000,00000140,false,1,8,EF,80,00,5B,20,00,03,66
721808700,00000130,false,1,8,10,80,3B,7F,00,02,04,8A
721809000,00000140,false,1,8,FC,80,00,5B,20,00,04,6B
721818700,00000130,false,1,8,17,80,2E,7F,00,02,05,28
721819000,00000140,false,1,8,0D,81,00,5B,20,00,05,C4
721828600,00000500,false,1,1,0C
721828800,00000130,false,1,8,1A,80,24,7F,00,02,06,4A
721829100,00000140,false,1,8,01,81,00,5B,20,00,06,58
721829300,00000495,false,1,8,00,00,0A,0A,82,2D,EE,E4
721838700,00000130,false,1,8,16,80,2C,7F,00,02,07,9B
721838900,00000140,false,1,8,07,81,00,5B,20,00,07,96
721848700,00000130,false,1,8,25,80,2D,7F,00,02,08,7B
721848900,00000140,false,1,8,07,81,00,5B,20,00,08,2D
721858700,00000130,false,1,8,37,80,14,7F,00,02,09,57
721858900,00000140,false,1,8,F7,80,00,5B,20,00,09,DF
721868700,00000130,false,1,8,32,80,0F,7F,00,02,0A,63
721868900,00000140,false,1,8,F3,80,00,5B,20,00,0A,91
721878700,00000130,false,1,8,23,80,12,7F,00,02,0B,DC
721878900,00000140,false,1,8,EF,80,00,5B,20,00,0B,8E
721888600,00000130,false,1,8,14,80,0D,7F,00,02,0C,45
721888900,00000140,false,1,8,EC,80,00,5B,20,00,0C,3A
721898600,00000130,false,1,8,11,80,1D,7F,00,02,0D,82
721898900,00000140,false,1,8,E1,80,00,5B,20,00,0D,C1
721908600,00000130,false,1,8,1D,80,22,7F,00,02,0E,4D
721908800,00000140,false,1,8,CD,80,00,5B,20,00,0E,32
721918600,00000130,false,1,8,1C,80,25,7F,00,02,0F,06
721918800,00000140,false,1,8,CE,80,00,5B,20,00,0F,C8
721928500,00000500,false,1,1,0C
721928700,00000130,false,1,8,10,80,2A,7F,00,02,00,7A
721928900,00000140,false,1,8,E4,80,00,5B,20,00,00,74
721929200,00000495,false,1,8,00,00,0A,0A,82,2D,EE,E4
721938600,00000130,false,1,8,14,80,1F,7F,00,02,01,FE
721938800,00000140,false,1,8,E9,80,00,5B,20,00,01,8F
721948600,00000130,false,1,8,1D,80,26,7F,00,02,02,64
721948800,00000140,false,1,8,EE,80,00,5B,20,00,02,26
721958600,00000130,false,1,8,1E,80,20,7F,00,02,03,FF
721958800,00000140,false,1,8,F7,80,00,5B,20,00,03,0D
721968500,00000130,false,1,8,1E,80,08,7F,00,02,04,1A
721968800,00000140,false,1,8,F6,80,00,5B,20,00,04,03
721978500,00000130,false,1,8,12,80,F6,7E,00,02,05,A4
721978800,00000140,false,1,8,F5,80,00,5B,20,00,05,F9
721988500,00000130,false,1,8,0A,80,F5,7E,00,02,06,56
721988700,00000140,false,1,8,F6,80,00,5B,20,00,06,39
721998500,00000130,false,1,8,0E,80,08,7F,00,02,07,84
721998700,00000140,false,1,8,EE,80,00,5B,20,00,07,4F
722008500,00000130,false,1,8,16,80,23,7F,00,02,08,5C
722008700,00000140,false,1,8,F2,80,00,5B,20,00,08,F6
722018500,00000130,false,1,8,1A,80,26,7F,00,02,09,25
722018700,00000140,false,1,8,FB,80,00,5B,20,00,09,64
722028300,00000500,false,1,1,0C
722028600,00000130,false,1,8,13,80,17,7F,00,02,0A,C8
722028800,00000140,false,1,8,FF,80,00,5B,20,00,0A,2A
722029000,00000495,false,1,8,00,00,0A,0A,82,2D,EE,E4
722038500,00000130,false,1,8,11,80,17,7F,00,02,0B,6F
722038700,00000140,false,1,8,E9,80,00,5B,20,00,0B,5D
722048400,00000130,false,1,8,09,80,0B,7F,00,02,0C,7B
722048700,00000140,false,1,8,D1,80,00,5B,20,00,0C,0A
722058400,00000130,false,1,8,17,80,0F,7F,00,02,0D,6B
722058700,00000140,false,1,8,D5,80,00,5B,20,00,0D,7E
722068400,00000130,false,1,8,22,80,21,7F,00,02,0E,79
722068600,00000140,false,1,8,E1,80,00,5B,20,00,0E,E6
722078400,00000130,false,1,8,17,80,33,7F,00,02,0F,BC
722078700,00000140,false,1,8,E6,80,00,5B,20,00,0F,75
722088400,00000130,false,1,8,13,80,24,7F,00,02,00,8B
722088600,00000140,false,1,8,E8,80,00,5B,20,00,00,CF
722098400,00000130,false,1,8,1A,80,0F,7F,00,02,01,11
722098600,00000140,false,1,8,E5,80,00,5B,20,00,01,34
722108400,00000130,false,1,8,23,80,1B,7F,00,02,02,34
722108600,00000140,false,1,8,EE,80,00,5B,20,00,02,26
722118400,00000130,false,1,8,21,80,18,7F,00,02,03,2D
722118600,00000140,false,1,8,FB,80,00,5B,20,00,03,B6
722128400,000005A0,false,0,8,00,00,00,C0,24,02,91,0D
722128200,00000500,false,1,1,0C
722128500,00000130,false,1,8,20,80,0E,7F,00,02,04,AC
722128700,00000140,false,1,8,EB,80,00,5B,20,00,04,5C
722128900,00000495,false,1,8,00,00,0A,0A,82,2D,EE,E4
722138400,00000130,false,1,8,28,80,12,7F,00,02,05,4F
722138600,00000140,false,1,8,E6,80,00,5B,20,00,05,A7
722148300,00000130,false,1,8,2A,80,24,7F,00,02,06,9C
722148600,00000140,false,1,8,ED,80,00,5B,20,00,06,B5
722158300,00000130,false,1,8,1D,80,2D,7F,00,02,07,C4
722158600,00000140,false,1,8,E6,80,00,5B,20,00,07,9D
722168300,00000130,false,1,8,15,80,27,7F,00,02,08,0E
722168500,00000140,false,1,8,DD,80,00,5B,20,00,08,C5
722178300,00000130,false,1,8,18,80,24,7F,00,02,09,4B
722178500,00000140,false,1,8,E3,80,00,5B,20,00,09,0F
722188300,00000130,false,1,8,15,80,26,7F,00,02,0A,5E
722188500,00000140,false,1,8,F9,80,00,5B,20,00,0A,F9
722198300,00000130,false,1,8,10,80,30,7F,00,02,0B,F8
722198500,00000140,false,1,8,06,81,00,5B,20,00,0B,57
722208300,00000130,false,1,8,12,80,27,7F,00,02,0C,F4
722208500,00000140,false,1,8,FC,80,00,5B,20,00,0C,83
722218200,00000130,false,1,8,17,80,23,7F,00,02,0D,68
722218500,00000140,false,1,8,F8,80,00,5B,20,00,0D,F7
722228100,00000500,false,1,1,0C
722228300,00000130,false,1,8,1C,80,1F,7F,00,02,0E,97
722228600,00000140,false,1,8,EB,80,00,5B,20,00,0E,8E
722228800,00000495,false,1,8,00,00,0A,0A,82,2D,EE,E4
722238200,00000130,false,1,8,23,80,15,7F,00,02,0F,A3
722238500,00000140,false,1,8,CF,80,00,5B,20,00,0F,95
722248200,00000130,false,1,8,28,80,07,7F,00,02,00,17
722248400,00000140,false,1,8,C7,80,00,5B,20,00,00,FC
722258200,00000130,false,1,8,29,80,18,7F,00,02,01,C5
722258400,00000140,false,1,8,C7,80,00,5B,20,00,01,E1
722268200,00000130,false,1,8,25,80,38,7F,00,02,02,98
722268400,00000140,false,1,8,E4,80,00,5B,20,00,02,4E
722278200,00000130,false,1,8,1E,80,3B,7F,00,02,03,D8
722278400,00000140,false,1,8,F3,80,00,5B,20,00,03,64
722288200,00000130,false,1,8,0F,80,2D,7F,00,02,04,E0
722288400,00000140,false,1,8,FB,80,00,5B,20,00,04,E5
722298100,00000130,false,1,8,07,80,20,7F,00,02,05,87
722298400,00000140,false,1,8,EF,80,00,5B,20,00,05,28
722308100,00000130,false,1,8,07,80,21,7F,00,02,06,CA
722308400,00000140,false,1,8,F3,80,00,5B,20,00,06,0D
722318100,00000130,false,1,8,10,80,29,7F,00,02,07,97
722318400,00000140,false,1,8,FF,80,00,5B,20,00,07,AB
722327900,00000500,false,1,1,0C
722328100,00000130,false,1,8,1D,80,35,7F,00,02,08,E6
722328400,00000140,false,1,8,FE,80,00,5B,20,00,08,4D
722328600,00000495,false,1,8,00,00,0A,0A,82,2D,EE,E4
722338100,00000130,false,1,8,14,80,40,7F,00,02,09,1B
722338300,00000140,false,1,8,FB,80,00,5C,20,00,09,90
722348100,00000130,false,1,8,0D,80,30,7F,00,02,0A,BA
722348300,00000140,false,1,8,EC,80,00,5C,20,00,0A,80
722358100,00000130,false,1,8,18,80,14,7F,00,02,0B,5E
722358300,00000140,false,1,8,E4,80,00,5C,20,00,0B,4F
722368000,00000130,false,1,8,22,80,0A,7F,00,02,0C,4B
722368300,00000140,false,1,8,E6,80,00,5C,20,00,0C,A6
722378000,00000130,false,1,8,16,80,00,7F,00,02,0D,4A
722378300,00000140,false,1,8,ED,80,00,5C,20,00,0D,8E
722388000,00000130,false,1,8,1C,80,0C,7F,00,02,0E,C7
722388300,00000140,false,1,8,E6,80,00,5C,20,00,0E,9C
722398000,00000130,false,1,8,21,80,1B,7F,00,02,0F,0F
722398300,00000140,false,1,8,DB,80,00,5C,20,00,0F,B1
722408000,00000130,false,1,8,20,80,16,7F,00,02,00,41
722408300,00000140,false,1,8,E3,80,00,5C,20,00,00,0E
722418000,00000130,false,1,8,29,80,13,7F,00,02,01,0C
722418200,00000140,false,1,8,E7,80,00,5C,20,00,01,7A
722427800,00000500,false,1,1,0C
722428100,00000130,false,1,8,2A,80,1A,7F,00,02,02,D1
722428300,00000140,false,1,8,DB,80,00,5C,20,00,02,30
722428600,00000495,false,1,8,00,00,0A,0A,82,2D,EE,E4
722438000,00000130,false,1,8,25,80,26,7F,00,02,03,7D
722438200,00000140,false,1,8,E5,80,00,5C,20,00,03,FA
722447900,00000130,false,1,8,16,80,31,7F,00,02,04,FA
722448200,00000140,false,1,8,E2,80,00,5C,20,00,04,27
722457900,00000130,false,1,8,07,80,37,7F,00,02,05,62
722458200,00000140,false,1,8,DA,80,00,5C,20,00,05,3E
722467900,00000130,false,1,8,0E,80,30,7F,00,02,06,C1
722468200,00000140,false,1,8,E1,80,00,5C,20,00,06,FA
722477900,00000130,false,1,8,0B,80,26,7F,00,02,07,67
722478200,00000140,false,1,8,E8,80,00,5C,20,00,07,68
722487900,00000130,false,1,8,08,80,2D,7F,00,02,08,F2
722488100,00000140,false,1,8,EE,80,00,5C,20,00,08,00
722497900,00000130,false,1,8,0A,80,29,7F,00,02,09,E0
722498100,00000140,false,1,8,F2,80,00,5C,20,00,09,1F
722507900,00000130,false,1,8,15,80,30,7F,00,02,0A,D1
722508100,00000140,false,1,8,E9,80,00,5C,20,00,0A,B4
722517900,00000130,false,1,8,1F,80,35,7F,00,02,0B,7B
722518100,00000140,false,1,8,E7,80,00,5C,20,00,0B,A8
722527700,00000500,false,1,1,0C
722528000,00000130,false,1,8,29,80,30,7F,00,02,0C,F2
722528200,00000140,false,1,8,F6,80,00,5C,20,00,0C,1F
722528400,00000495,false,1,8,00,00,0A,0A,82,2D,EE,E4
722537800,00000130,false,1,8,2D,80,31,7F,00,02,0D,EC
722538100,00000140,false,1,8,F2,80,00,5C,20,00,0D,6B
722547800,00000130,false,1,8,22,80,39,7F,00,02,0E,E0
722548100,00000140,false,1,8,E8,80,00,5C,20,00,0E,9D
722557800,00000130,false,1,8,13,80,2B,7F,00,02,0F,4C
722558000,00000140,false,1,8,E4,80,00,5C,20,00,0F,3B
722567800,00000130,false,1,8,0F,80,28,7F,00,02,00,4B
722568000,00000140,false,1,8,E7,80,00,5C,20,00,00,67
722577800,00000130,false,1,8,18,80,2F,7F,00,02,01,6A
722578000,00000140,false,1,8,E7,80,00,5C,20,00,01,7A
722587800,00000130,false,1,8,1C,80,2C,7F,00,02,02,9A
722588000,00000140,false,1,8,E8,80,00,5C,20,00,02,01
722597800,00000130,false,1,8,1A,80,1E,7F,00,02,03,AF
722598000,00000140,false,1,8,E2,80,00,5C,20,00,03,74
722607700,00000130,false,1,8,0F,80,0D,7F,00,02,04,21
722608000,00000140,false,1,8,D6,80,00,5C,20,00,04,98
722617800,00000130,false,1,8,0B,80,E9,7E,00,02,05,00
722618000,00000140,false,1,8,D5,80,00,5C,20,00,05,62
722627600,00000500,false,1,1,0C
722627800,00000130,false,1,8,0E,80,E8,7E,00,02,06,79
