Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1953660800,00000331,false,0,8,3E,00,00,00,00,00,00,00
1953663500,00000109,false,0,8,00,01,00,FF,FF,FF,0F,0A
1953646500,00000371,false,1,8,3E,10,00,00,00,00,00,10
1953646800,00000372,false,1,8,00,00,00,00,00,00,00,00
1953650300,00000160,false,1,8,20,3C,01,12,00,00,00,0F
1953650600,00000153,false,1,8,A0,A9,20,FF,00,FF,40,A7
1953650800,00000386,false,1,8,00,C0,00,80,00,40,00,80
1953651000,00000387,false,1,8,15,15,16,15,00,57,02,00
1953651300,00000490,false,1,7,00,00,08,21,00,00,3C
1953656500,00000371,false,1,8,3E,10,00,00,00,00,00,10
1953656700,00000372,false,1,8,00,00,00,00,00,00,00,00
1953657000,00000470,false,1,8,15,44,40,55,55,48,14,00
1953660300,00000160,false,1,8,20,3C,01,12,00,00,00,0F
1953660500,00000153,false,1,8,A0,A9,20,FF,00,FF,50,B7
1953663700,00000200,false,0,8,00,80,66,00,00,00,D0,00
1953663900,00000201,false,0,8,11,00,00,00,00,00,00,11
1953664200,00000202,false,0,8,00,00,00,00,00,80,32,B2
1953664400,00000333,false,0,8,00,00,00,00,00,00,00,00
1953665700,00000291,false,0,8,00,00,00,00,FF,00,00,0A
1953665900,00000523,false,0,8,08,38,4C,4C,4B,4A,00,00
1953666600,00000371,false,1,8,3E,10,00,00,00,00,00,10
1953666900,00000372,false,1,8,00,00,00,00,00,00,00,00
1953666200,00000524,false,0,8,86,00,00,00,00,00,00,00
1953667600,00000354,false,0,8,AA,0A,55,05,00,01,00,20
1953669900,0000010C,false,0,8,04,00,55,54,15,40,01,35
1953670300,000002A2,false,0,8,05,00,00,F4,05,00,00,3E
1953670500,00000153,false,0,8,A0,A9,20,FF,00,FF,60,C7
1953670800,00000331,false,0,8,3E,00,00,00,00,00,00,00
1953671000,00000386,false,0,8,00,00,00,C0,00,40,00,80
1953671300,00000387,false,0,8,15,15,16,15,00,58,03,00
1953673400,00000109,false,0,8,00,01,00,FF,FF,FF,0F,1B
1953673700,00000200,false,0,8,00,80,66,00,00,40,D0,00
1953673900,00000201,false,0,8,51,00,00,00,00,00,00,51
1953674200,00000202,false,0,8,20,00,00,00,00,80,32,92
1953674400,00000333,false,0,8,00,00,00,00,00,00,00,00
1953675700,00000291,false,0,8,00,00,00,00,FF,00,00,0A
1953675900,00000523,false,0,8,08,38,4C,4C,4B,4A,00,00
1953676100,00000524,false,0,8,86,00,00,00,00,00,00,00
1953677300,00000450,false,0,3,00,C2,05
1953677600,00000462,false,0,8,FE,3F,FF,2F,F0,1F,00,00
1953677800,00000354,false,0,8,AA,0A,55,05,00,01,00,11
1953678000,00000471,false,0,6,15,50,10,00,00,8C
1953678300,00000520,false,0,8,00,00,00,00,00,00,00,00
1953678600,00000541,false,0,8,00,00,40,08,00,00,00,00
1953678800,0000055C,false,0,8,07,1F,14,FF,01,00,00,00
1953679100,0000055F,false,0,8,00,00,00,00,00,00,00,00
1953679400,00000561,false,0,8,00,00,00,00,00,00,00,00
1953679700,00000567,false,0,8,04,08,2E,34,00,00,00,00
1953680000,0000010C,false,0,8,04,00,55,54,15,40,01,02
1953680200,00000578,false,0,6,00,00,00,00,0F,00
1953680400,00000153,false,0,8,A0,A9,20,FF,00,FF,70,D7
1953680600,000002A2,false,0,8,04,00,00,F4,05,00,00,3E
1953680900,00000331,false,0,8,3E,00,00,00,00,00,00,00
1953681100,00000588,false,0,8,5B,1E,00,00,00,00,00,00
1953681500,000005EC,false,0,8,00,00,00,00,00,00,00,00
1953683400,00000109,false,0,8,00,01,00,FF,FF,FF,0F,2C
1953683700,00000200,false,0,8,00,80,66,00,00,80,D0,00
1953683900,00000201,false,0,8,91,00,00,00,00,00,00,91
1953684200,00000202,false,0,8,40,00,00,00,00,80,32,F2
1953684400,00000333,false,0,8,00,00,00,00,00,00,00,00
1953685700,00000291,false,0,8,00,00,00,00,FF,00,00,0A
1953685900,00000523,false,0,8,08,38,4C,4C,4B,4A,00,00
1953686200,00000524,false,0,8,86,00,00,00,00,00,00,00
1953687600,00000354,false,0,8,AA,0A,55,05,00,01,00,02
1953690000,0000010C,false,0,8,04,00,55,54,15,40,01,13
1953690300,000002A2,false,0,8,05,00,00,F4,05,00,00,3E
1953670300,00000160,false,1,8,20,3C,01,12,00,00,00,0F
1953670500,00000153,false,1,8,A0,A9,20,FF,00,FF,60,C7
1953670800,00000386,false,1,8,00,00,00,C0,00,40,00,80
1953671000,00000387,false,1,8,15,15,16,15,00,58,03,00
1953676500,00000371,false,1,8,3E,10,00,00,00,00,00,10
1953676800,00000372,false,1,8,00,00,00,00,00,00,00,00
1953677000,00000436,false,1,4,00,00,00,08
1953677300,00000470,false,1,8,15,44,40,55,55,8C,14,00
1953677500,0000050B,false,1,8,00,00,FF,00,FE,00,00,02
1953677800,00000520,false,1,8,00,00,00,00,9A,01,00,00
1953678100,00000541,false,1,8,00,00,41,08,00,08,00,01
1953678300,0000054B,false,1,8,00,00,00,00,00,CD,00,00
1953678600,00000595,false,1,8,00,00,00,00,00,00,00,00
1953678900,00000596,false,1,8,80,00,00,00,00,00,FE,FF
1953679100,000005C1,false,1,8,01,01,00,00,57,0D,00,09
